data,Bateria,Velocidade do Vento 10m,Intensidade Precipitação do Disdrômetro,Precipitação Acumulada do Disdrômetro,Direção do Vento 10m,Corrente Painel Solar
2015-12-11 00:45:00,12.58,4.1,0.0,0.0,29.0,
2015-12-11 01:45:00,12.55,4.7,0.0,0.0,43.0,
2015-12-11 02:45:00,12.52,4.7,0.0,0.0,45.0,
2015-12-11 03:45:00,12.49,4.9,0.0,0.0,41.0,
2015-12-11 04:45:00,12.46,3.9,0.0,0.0,38.0,
2015-12-11 05:45:00,12.42,3.6,0.0,0.0,44.0,
2015-12-11 06:45:00,12.38,2.2,0.0,0.0,33.0,
2015-12-11 08:45:00,12.38,2.2,0.0,0.0,33.0,
2015-12-11 09:45:00,12.32,2.1,0.0,0.0,50.0,
2015-12-11 10:45:00,,2.6,0.0,0.0,60.0,256.0
2015-12-11 11:45:00,12.25,3.0,0.0,0.0,79.0,290.0
2015-12-11 12:45:00,12.89,2.9,0.0,0.0,98.0,545.0
2015-12-11 13:45:00,12.9,2.6,0.0,0.0,76.0,528.0
2015-12-11 14:45:00,13.04,2.7,0.0,0.0,109.0,
2015-12-11 15:45:00,13.17,2.3,0.0,0.0,123.0,
2015-12-11 16:45:00,13.71,2.1,0.0,0.0,151.0,
2015-12-11 17:45:00,13.64,2.4,0.0,0.0,98.0,
2015-12-11 18:45:00,13.62,2.5,0.0,0.0,100.0,
2015-12-11 19:45:00,13.62,2.3,0.0,0.0,85.0,
2015-12-11 20:45:00,13.45,3.2,0.0,0.0,81.0,
2015-12-11 21:45:00,12.74,2.7,0.0,0.0,72.0,94.0
2015-12-11 22:45:00,12.65,2.7,0.0,0.0,54.0,
2015-12-11 23:45:00,12.62,2.9,0.0,0.0,57.0,
2015-12-12 00:45:00,12.59,4.8,0.0,0.0,40.0,
2015-12-12 01:45:00,12.56,5.0,0.0,0.0,40.0,
2015-12-12 02:45:00,12.53,3.6,0.0,0.0,35.0,
2015-12-12 03:45:00,12.5,3.7,0.0,0.0,38.0,
2015-12-12 04:45:00,12.46,4.1,0.0,0.0,37.0,
2015-12-12 05:45:00,12.43,3.6,0.0,0.0,32.0,
2015-12-12 06:45:00,12.4,3.7,0.0,0.0,48.0,
2015-12-12 07:45:00,12.35,2.4,0.0,0.0,58.0,
2015-12-12 09:45:00,12.3,1.0,0.0,0.0,89.0,
2015-12-12 10:45:00,,2.2,0.0,0.0,55.0,248.0
2015-12-12 11:45:00,,1.4,0.0,0.0,79.0,284.0
2015-12-12 12:45:00,12.83,2.7,0.0,0.0,55.0,519.0
2015-12-12 13:45:00,12.87,2.7,0.0,0.0,78.0,503.0
2015-12-12 14:45:00,13.0,3.0,0.0,0.0,72.0,
2015-12-12 15:45:00,13.12,3.0,0.0,0.0,72.0,
2015-12-12 16:45:00,13.69,3.6,0.0,0.0,50.0,
2015-12-12 17:45:00,13.67,3.5,0.0,0.0,77.0,
2015-12-12 18:45:00,13.65,3.3,0.0,0.0,106.0,
2015-12-12 19:45:00,13.65,3.5,0.0,0.0,90.0,
2015-12-12 20:45:00,13.46,3.4,0.0,0.0,80.0,
2015-12-12 21:45:00,12.84,3.9,0.0,0.0,44.0,164.0
2015-12-12 23:45:00,12.63,4.0,0.0,0.0,22.0,
2015-12-13 00:45:00,12.59,5.8,0.0,0.0,47.0,
2015-12-13 01:45:00,12.56,4.9,0.0,0.0,51.0,
2015-12-13 02:45:00,12.53,5.2,0.0,0.0,41.0,
2015-12-13 03:45:00,12.5,4.3,0.0,0.0,32.0,
2015-12-13 04:45:00,12.47,3.7,0.0,0.0,36.0,
2015-12-13 05:45:00,12.44,2.3,0.0,0.0,33.0,
2015-12-13 06:45:00,12.41,2.5,0.0,0.0,47.0,
2015-12-13 07:45:00,12.37,1.7,0.0,0.0,53.0,
2015-12-13 08:45:00,12.33,1.5,0.0,0.0,68.0,
2015-12-13 09:45:00,12.3,1.1,0.0,0.0,62.0,54.0
2015-12-13 10:45:00,,2.7,0.0,0.0,104.0,255.0
2015-12-13 11:45:00,12.45,3.9,0.0,0.0,109.0,292.0
2015-12-13 12:45:00,12.85,4.2,0.0,0.0,97.0,552.0
2015-12-13 13:45:00,12.9,4.2,0.0,0.0,108.0,574.0
2015-12-13 14:45:00,13.13,3.3,0.0,0.0,104.0,
2015-12-13 15:45:00,13.24,3.8,0.0,0.0,107.0,
2015-12-13 16:45:00,13.64,3.5,0.0,0.0,105.0,
2015-12-13 17:45:00,13.63,4.2,0.0,0.0,130.0,
2015-12-13 18:45:00,13.65,3.9,0.0,0.0,138.0,
2015-12-13 19:45:00,13.63,4.0,0.0,0.0,107.0,
2015-12-13 20:45:00,13.56,3.6,0.0,0.0,106.0,
2015-12-13 21:45:00,12.79,3.1,0.0,0.0,98.0,135.0
2015-12-13 22:45:00,12.66,2.3,0.0,0.0,73.0,
2015-12-14 11:45:00,12.46,2.1,0.0,0.0,66.0,298.0
2015-12-14 12:45:00,12.82,2.4,0.0,0.0,114.0,569.0
2015-12-14 13:45:00,12.87,2.5,0.0,0.0,123.0,575.0
2015-12-14 14:45:00,12.99,3.5,0.0,0.0,93.0,
2015-12-14 15:45:00,13.1,3.2,0.0,0.0,109.0,
2015-12-14 16:45:00,13.68,3.1,0.0,0.0,116.0,
2015-12-14 17:45:00,13.67,3.4,0.0,0.0,119.0,
2015-12-14 18:45:00,13.65,4.0,0.0,0.0,118.0,
2015-12-14 19:45:00,13.67,3.8,0.0,0.0,134.0,
2015-12-14 20:45:00,13.59,3.7,0.0,0.0,108.0,
2015-12-14 21:45:00,12.83,3.0,0.0,0.0,110.0,145.0
2015-12-14 22:45:00,12.68,1.9,0.0,0.0,84.0,
2015-12-14 23:45:00,12.64,1.1,0.0,0.0,72.0,
2015-12-15 00:45:00,12.6,,0.0,0.0,53.0,
2015-12-15 02:45:00,12.54,3.8,0.0,0.0,31.0,
2015-12-15 03:45:00,12.51,3.1,0.0,0.0,39.0,
2015-12-15 04:45:00,12.48,2.5,0.0,0.0,36.0,
2015-12-15 05:45:00,12.46,2.1,0.0,0.0,33.0,
2015-12-15 06:45:00,12.43,1.8,0.0,0.0,26.0,
2015-12-15 07:45:00,12.4,1.4,0.0,0.0,29.0,
2015-12-15 08:45:00,12.36,1.9,0.0,0.0,71.0,
2015-12-15 09:45:00,12.34,1.9,0.0,0.0,90.0,50.0
2015-12-15 10:45:00,12.38,1.8,0.0,0.0,87.0,170.0
2015-12-15 11:45:00,12.42,2.3,0.0,0.0,140.0,242.0
2015-12-15 12:45:00,12.79,2.7,0.0,0.0,115.0,514.0
2015-12-15 13:45:00,12.8,3.3,0.0,0.0,128.0,463.0
2015-12-15 14:45:00,12.96,3.2,0.0,0.0,129.0,
2015-12-15 15:45:00,13.07,3.5,0.0,0.0,132.0,
2015-12-15 16:45:00,13.66,2.9,0.0,0.0,123.0,
2015-12-15 17:45:00,13.64,3.1,0.0,0.0,103.0,
2015-12-15 18:45:00,13.63,3.1,0.0,0.0,134.0,
2015-12-15 19:45:00,13.64,3.1,0.0,0.0,90.0,
2015-12-15 20:45:00,13.63,3.4,0.0,0.0,103.0,
2015-12-15 21:45:00,12.87,3.1,0.0,0.0,105.0,185.0
2015-12-15 22:45:00,12.69,2.1,0.0,0.0,85.0,
2015-12-15 23:45:00,12.64,1.3,0.0,0.0,58.0,
2015-12-16 00:45:00,12.61,2.5,0.0,0.0,38.0,
2015-12-16 01:45:00,12.58,4.4,0.0,0.0,38.0,
2015-12-16 02:45:00,12.55,4.2,0.0,0.0,33.0,
2015-12-16 03:45:00,12.52,4.0,0.0,0.0,41.0,
2015-12-16 04:45:00,12.49,3.0,0.0,0.0,43.0,
2015-12-16 05:45:00,12.47,2.7,0.0,0.0,38.0,
2015-12-16 06:45:00,12.44,1.8,0.0,0.0,36.0,
2015-12-16 07:45:00,12.41,1.3,0.0,0.0,24.0,
2015-12-16 08:45:00,12.38,1.2,0.0,0.0,16.0,
2015-12-16 09:45:00,12.37,1.1,0.0,0.0,357.0,65.0
2015-12-16 10:45:00,12.55,1.6,0.0,0.0,21.0,313.0
2015-12-16 11:45:00,12.57,1.5,0.0,0.0,143.0,308.0
2015-12-16 12:45:00,12.87,2.9,0.0,0.0,78.0,572.0
2015-12-16 13:45:00,12.98,2.6,0.0,0.0,75.0,
2015-12-16 14:45:00,13.27,2.5,0.0,0.0,117.0,
2015-12-16 15:45:00,13.54,3.2,0.0,0.0,118.0,
2015-12-16 16:45:00,13.67,2.8,0.0,0.0,140.0,
2015-12-16 17:45:00,13.63,2.5,0.0,0.0,134.0,
2015-12-16 18:45:00,13.46,2.9,0.0,0.0,90.0,
2015-12-16 19:45:00,13.61,2.2,0.0,0.0,109.0,
2015-12-16 20:45:00,13.35,3.4,0.0,0.0,115.0,
2015-12-16 21:45:00,12.75,3.7,0.0,0.0,58.0,92.0
2015-12-16 22:45:00,12.66,4.1,0.0,0.0,42.0,
2015-12-16 23:45:00,12.63,5.0,0.0,0.0,58.0,
2015-12-17 01:45:00,12.56,4.1,0.0,0.0,40.0,
2015-12-17 02:45:00,12.53,3.2,0.0,0.0,40.0,
2015-12-17 03:45:00,12.5,4.2,0.0,0.0,43.0,
2015-12-17 04:45:00,12.47,3.9,0.0,0.0,41.0,
2015-12-17 05:45:00,12.44,2.8,0.0,0.0,39.0,
2015-12-17 06:45:00,12.4,2.4,0.0,0.0,43.0,
2015-12-17 09:45:00,12.34,2.7,0.0,0.0,47.0,
2015-12-17 10:45:00,,1.8,0.0,0.0,115.0,416.0
2015-12-17 11:45:00,,2.4,0.0,0.0,113.0,545.0
2015-12-17 12:45:00,13.19,2.8,0.0,0.0,94.0,
2015-12-17 13:45:00,13.33,3.3,0.0,0.0,86.0,
2015-12-17 14:45:00,13.45,3.4,0.0,0.0,107.0,
2015-12-17 15:45:00,13.74,3.7,0.0,0.0,96.0,
2015-12-17 16:45:00,13.75,2.8,0.0,0.0,92.0,
2015-12-17 17:45:00,13.64,2.6,0.0,0.0,101.0,
2015-12-18 10:45:00,,4.1,0.0,0.0,109.0,
2015-12-18 11:45:00,12.22,3.5,0.0,0.0,115.0,448.0
2015-12-18 12:45:00,,3.3,0.0,0.0,98.0,
2015-12-18 13:45:00,13.59,3.6,0.0,0.0,103.0,
2015-12-18 14:45:00,13.8,3.6,0.0,0.0,114.0,
2015-12-18 15:45:00,13.74,3.2,0.0,0.0,120.0,
2015-12-18 16:45:00,13.7,3.3,0.0,0.0,118.0,
2015-12-18 17:45:00,13.67,3.6,0.0,0.0,113.0,
2015-12-18 18:45:00,13.59,3.2,0.0,0.0,92.0,
2015-12-18 19:45:00,13.59,3.2,0.0,0.0,101.0,
2015-12-18 20:45:00,13.56,2.9,0.0,0.0,102.0,
2015-12-18 21:45:00,12.81,2.7,0.0,0.0,70.0,148.0
2015-12-18 22:45:00,12.66,3.2,0.0,0.0,48.0,
2015-12-18 23:45:00,12.62,5.6,0.0,0.0,46.0,
2015-12-19 00:45:00,12.58,4.3,0.0,0.0,41.0,
2015-12-19 01:45:00,12.55,4.1,0.0,0.0,40.0,
2015-12-19 02:45:00,12.52,4.0,0.0,0.0,64.0,
2015-12-19 03:45:00,12.49,1.4,0.0,0.0,17.0,
2015-12-19 04:45:00,12.46,,0.0,0.0,11.0,
2015-12-19 08:45:00,12.43,,0.0,0.0,347.0,
2015-12-19 09:45:00,,,0.0,0.0,51.0,348.0
2015-12-19 10:45:00,12.11,1.4,0.0,0.0,107.0,339.0
2015-12-19 11:45:00,13.01,2.9,0.0,0.0,87.0,
2015-12-19 12:45:00,13.18,4.1,0.0,0.0,113.0,
2015-12-19 13:45:00,13.2,3.6,0.0,0.0,98.0,
2015-12-19 14:45:00,13.73,3.5,0.0,0.0,134.0,
2015-12-19 15:45:00,13.75,3.1,0.0,0.0,93.0,
2015-12-19 16:45:00,13.73,3.4,0.0,0.0,98.0,
2015-12-19 17:45:00,13.75,3.6,0.0,0.0,130.0,
2015-12-19 18:45:00,13.68,3.6,0.0,0.0,116.0,
2015-12-19 19:45:00,13.58,3.8,0.0,0.0,115.0,
2015-12-19 20:45:00,13.65,3.2,0.0,0.0,116.0,
2015-12-19 21:45:00,12.85,2.4,0.0,0.0,88.0,158.0
2015-12-19 22:45:00,,1.7,,,66.0,
2015-12-20 04:45:00,12.47,3.1,0.0,0.0,51.0,
2015-12-20 05:45:00,12.44,2.8,0.0,0.0,49.0,
2015-12-20 06:45:00,12.4,2.5,0.0,0.0,54.0,
2015-12-20 08:45:00,12.4,2.5,0.0,0.0,54.0,
2015-12-20 09:45:00,12.36,2.3,0.0,0.0,48.0,
2015-12-20 10:45:00,,2.5,0.0,0.0,101.0,325.0
2015-12-20 11:45:00,12.95,3.0,0.0,0.0,86.0,
2015-12-20 12:45:00,13.09,3.4,0.0,0.0,100.0,
2015-12-20 13:45:00,13.28,3.1,0.0,0.0,95.0,
2015-12-20 14:45:00,13.6,3.1,0.0,0.0,114.0,
2015-12-20 15:45:00,13.69,2.9,0.0,0.0,107.0,
2015-12-20 16:45:00,13.71,2.2,0.0,0.0,82.0,
2015-12-20 17:45:00,13.68,2.8,0.0,0.0,140.0,
2015-12-20 18:45:00,13.65,2.7,0.0,0.0,143.0,
2015-12-20 19:45:00,13.66,2.7,0.0,0.0,130.0,
2015-12-20 20:45:00,13.18,3.3,0.0,0.0,108.0,537.0
2015-12-20 21:45:00,12.74,2.6,0.0,0.0,92.0,92.0
2015-12-20 22:45:00,12.66,1.6,0.0,0.0,79.0,
2015-12-20 23:45:00,12.63,2.2,0.0,0.0,44.0,
2015-12-21 00:45:00,12.6,4.9,0.0,0.0,44.0,
2015-12-21 01:45:00,12.57,4.3,0.0,0.0,42.0,
2015-12-21 02:45:00,12.54,3.8,0.0,0.0,41.0,
2015-12-21 03:45:00,12.51,3.6,0.0,0.0,42.0,
2015-12-21 04:45:00,12.48,3.2,0.0,0.0,47.0,
2015-12-21 05:45:00,12.46,2.5,0.0,0.0,40.0,
2015-12-21 06:45:00,12.42,2.0,0.0,0.0,54.0,
2015-12-21 07:45:00,12.38,1.7,0.0,0.0,33.0,
2015-12-21 08:45:00,12.35,1.6,0.0,0.0,32.0,
2015-12-21 09:45:00,12.32,2.0,0.0,0.0,55.0,34.0
2015-12-21 10:45:00,12.44,2.0,0.0,0.0,54.0,224.0
2015-12-21 11:45:00,12.8,1.8,0.0,0.0,56.0,479.0
2015-12-21 12:45:00,13.07,2.6,0.0,0.0,106.0,
2015-12-21 13:45:00,13.28,3.5,0.72,0.0,108.0,
2015-12-21 14:45:00,13.35,3.3,0.72,0.0,106.0,
2015-12-21 15:45:00,13.81,3.8,0.72,0.0,107.0,
2015-12-21 16:45:00,13.74,3.4,0.72,0.0,128.0,
2015-12-21 17:45:00,13.73,3.1,0.72,0.0,114.0,
2015-12-21 18:45:00,13.72,2.8,0.72,0.0,124.0,
2015-12-21 19:45:00,13.62,3.0,0.72,0.0,117.0,
2015-12-21 20:45:00,13.6,3.2,0.72,0.0,109.0,
2015-12-21 21:45:00,12.86,3.2,0.72,0.0,124.0,168.0
2015-12-21 22:45:00,12.68,2.3,0.72,0.0,90.0,
2015-12-21 23:45:00,12.64,1.5,0.72,0.0,69.0,
2015-12-22 00:45:00,12.61,1.5,0.72,0.0,56.0,
2015-12-22 01:45:00,12.58,2.9,0.72,0.0,51.0,
2015-12-22 02:45:00,12.55,3.6,0.72,0.0,38.0,
2015-12-22 03:45:00,12.52,2.7,0.72,0.0,35.0,
2015-12-22 04:45:00,12.49,2.0,0.72,0.0,26.0,
2015-12-22 05:45:00,12.46,2.1,0.72,0.0,30.0,
2015-12-22 06:45:00,12.43,2.3,0.72,0.0,33.0,
2015-12-22 07:45:00,12.4,1.6,0.72,0.0,25.0,
2015-12-22 08:45:00,,2.4,0.0,0.0,35.0,472.0
2015-12-22 09:45:00,,2.4,0.0,0.0,35.0,472.0
2015-12-22 10:45:00,12.99,3.2,0.0,0.0,118.0,
2015-12-22 11:45:00,12.99,3.2,0.0,0.0,118.0,
2015-12-22 12:45:00,13.15,3.2,0.0,0.0,126.0,
2015-12-22 13:45:00,13.35,3.0,0.0,0.0,116.0,
2015-12-22 14:45:00,13.74,3.0,0.0,0.0,136.0,
2015-12-22 15:45:00,13.83,3.0,0.0,0.0,107.0,
2015-12-22 16:45:00,13.78,2.9,0.0,0.0,112.0,
2015-12-22 17:45:00,13.74,3.2,0.0,0.0,108.0,
2015-12-22 18:45:00,13.77,3.6,0.0,0.0,138.0,
2015-12-22 19:45:00,13.71,3.4,0.0,0.0,103.0,
2015-12-22 20:45:00,13.49,3.3,0.0,0.0,114.0,
2015-12-22 21:45:00,12.82,3.0,0.0,0.0,110.0,167.0
2015-12-22 22:45:00,12.69,2.2,0.0,0.0,93.0,
2015-12-22 23:45:00,12.65,2.4,0.0,0.0,84.0,
2015-12-23 00:45:00,12.62,4.6,0.0,0.0,62.0,
2015-12-23 01:45:00,12.59,4.3,0.0,0.0,61.0,
2015-12-23 02:45:00,12.56,3.7,0.0,0.0,77.0,
2015-12-23 03:45:00,12.53,2.9,0.0,0.0,65.0,
2015-12-23 04:45:00,12.5,2.0,0.0,0.0,68.0,
2015-12-23 05:45:00,12.48,3.5,0.0,0.0,116.0,
2015-12-23 06:45:00,12.45,3.6,0.0,0.0,104.0,
2015-12-23 07:45:00,12.42,2.7,0.0,0.0,95.0,
2015-12-23 08:45:00,12.38,2.5,0.0,0.0,104.0,
2015-12-23 09:45:00,12.39,2.6,0.0,0.0,108.0,98.0
2015-12-23 10:45:00,12.7,2.5,0.0,0.0,120.0,433.0
2015-12-23 11:45:00,12.87,2.9,0.0,0.0,128.0,491.0
2015-12-23 12:45:00,12.93,3.1,0.0,0.0,121.0,591.0
2015-12-23 13:45:00,12.93,3.5,0.0,0.0,109.0,546.0
2015-12-23 14:45:00,13.05,3.2,0.0,0.0,115.0,
2015-12-23 15:45:00,13.15,3.2,0.0,0.0,138.0,
2015-12-23 16:45:00,13.69,3.4,0.0,0.0,93.0,
2015-12-23 17:45:00,13.69,3.8,0.0,0.0,115.0,
2015-12-23 18:45:00,13.63,3.8,0.0,0.0,120.0,
2015-12-23 19:45:00,13.69,4.1,0.0,0.0,117.0,
2015-12-23 20:45:00,13.65,3.4,0.0,0.0,108.0,
2015-12-23 21:45:00,12.87,3.2,0.0,0.0,99.0,176.0
2015-12-23 22:45:00,12.69,2.7,0.0,0.0,116.0,
2015-12-23 23:45:00,12.65,1.6,0.0,0.0,99.0,
2015-12-24 00:45:00,12.62,2.6,0.0,0.0,98.0,
2015-12-24 01:45:00,12.59,4.2,0.0,0.0,44.0,
2015-12-24 02:45:00,12.56,3.6,0.0,0.0,38.0,
2015-12-24 03:45:00,12.53,3.3,0.0,0.0,30.0,
2015-12-24 04:45:00,12.5,2.4,0.0,0.0,30.0,
2015-12-24 05:45:00,12.47,1.6,0.0,0.0,56.0,
2015-12-24 06:45:00,12.44,2.3,0.0,0.0,105.0,
2015-12-24 07:45:00,12.4,2.5,0.0,0.0,116.0,
2015-12-24 08:45:00,12.36,2.0,0.0,0.0,126.0,
2015-12-24 09:45:00,12.36,2.0,0.0,0.0,126.0,
2015-12-24 10:45:00,12.31,1.7,0.0,0.0,115.0,38.0
2015-12-24 11:45:00,,2.1,0.0,0.0,126.0,367.0
2015-12-24 12:45:00,12.98,3.0,0.0,0.0,120.0,
2015-12-24 13:45:00,13.14,2.9,0.0,0.0,133.0,
2015-12-24 14:45:00,13.43,4.2,0.0,0.0,107.0,
2015-12-24 15:45:00,13.57,4.2,0.0,0.0,119.0,
2015-12-24 16:45:00,13.68,4.0,0.0,0.0,97.0,
2015-12-24 17:45:00,13.7,3.8,0.0,0.0,113.0,
2015-12-24 18:45:00,13.6,4.3,0.51,0.0,116.0,
2015-12-24 19:45:00,13.66,3.7,0.51,0.0,77.0,
2015-12-24 20:45:00,13.34,4.6,0.51,0.0,73.0,
2015-12-24 21:45:00,12.7,6.4,0.51,0.0,117.0,23.0
2015-12-24 22:45:00,12.65,3.5,0.51,0.0,129.0,
2015-12-24 23:45:00,12.62,1.9,0.52,0.0,210.0,
2015-12-28 10:45:00,12.44,2.6,0.0,0.0,110.0,183.0
2015-12-28 11:45:00,12.64,1.9,0.0,0.0,107.0,344.0
2015-12-28 12:45:00,13.01,2.5,0.0,0.0,71.0,
2015-12-28 13:45:00,13.17,3.2,0.0,0.0,68.0,
2015-12-28 14:45:00,13.49,3.5,0.0,0.0,68.0,
2015-12-28 15:45:00,13.62,3.2,0.0,0.0,62.0,
2015-12-28 16:45:00,13.79,3.7,0.0,0.0,53.0,
2015-12-28 17:45:00,13.71,5.4,0.0,0.0,16.0,
2015-12-28 18:45:00,13.85,5.2,0.0,0.0,9.0,
2015-12-28 19:45:00,13.77,5.5,0.0,0.0,23.0,
2015-12-28 20:45:00,13.33,5.6,0.0,0.0,39.0,
2015-12-28 21:45:00,12.82,4.3,0.0,0.0,35.0,145.0
2015-12-28 22:45:00,12.68,3.9,0.0,0.0,47.0,
2015-12-28 23:45:00,12.64,4.5,0.0,0.0,47.0,
2015-12-29 00:45:00,12.61,4.4,0.0,0.0,51.0,
2015-12-29 01:45:00,12.58,4.4,0.0,0.0,54.0,
2015-12-29 02:45:00,12.55,3.2,0.0,0.0,55.0,
2015-12-29 03:45:00,12.53,4.4,0.0,0.0,62.0,
2015-12-29 04:45:00,12.5,4.3,0.0,0.0,54.0,
2015-12-29 05:45:00,12.48,3.2,0.0,0.0,81.0,
2015-12-29 06:45:00,12.45,1.8,0.0,0.0,72.0,
2015-12-29 07:45:00,12.42,2.7,0.0,0.0,98.0,
2015-12-29 08:45:00,12.38,3.0,0.0,0.0,82.0,
2015-12-29 09:45:00,12.38,3.0,0.0,0.0,82.0,
2015-12-29 10:45:00,12.34,3.0,0.0,0.0,54.0,18.0
2015-12-29 11:45:00,,1.7,0.0,0.0,165.0,562.0
2015-12-29 12:45:00,13.29,1.4,0.0,0.0,186.0,
2015-12-29 13:45:00,13.59,2.5,0.0,0.0,55.0,
2015-12-29 14:45:00,13.86,2.9,0.0,0.0,29.0,
2015-12-29 15:45:00,13.66,3.0,0.0,0.0,62.0,
2015-12-29 16:45:00,13.75,2.6,0.0,0.0,90.0,
2015-12-29 17:45:00,13.71,3.4,0.0,0.0,101.0,
2015-12-29 18:45:00,13.21,2.4,0.0,0.0,92.0,552.0
2015-12-29 19:45:00,13.13,2.5,0.0,0.0,120.0,461.0
2015-12-29 20:45:00,12.76,2.5,0.0,0.0,113.0,214.0
2015-12-29 21:45:00,12.64,2.7,0.0,0.0,115.0,24.0
2015-12-29 22:45:00,12.6,3.4,0.0,0.0,80.0,
2015-12-30 09:45:00,,2.0,,,45.0,
2015-12-30 10:45:00,,,0.0,0.0,224.0,468.0
2015-12-30 11:45:00,,1.3,0.0,0.0,116.0,498.0
2015-12-30 12:45:00,,1.7,0.0,0.0,105.0,
2015-12-30 13:45:00,13.65,1.9,0.0,0.0,141.0,
2015-12-30 14:45:00,13.81,2.0,0.0,0.0,151.0,
2015-12-30 15:45:00,13.77,2.5,0.0,0.0,138.0,
2015-12-30 16:45:00,13.72,2.4,0.0,0.0,93.0,
2015-12-30 17:45:00,13.72,2.4,0.0,0.0,113.0,
2015-12-30 18:45:00,13.63,2.8,0.0,0.0,146.0,
2015-12-30 19:45:00,13.45,3.2,0.0,0.0,145.0,
2015-12-30 20:45:00,13.3,3.5,0.0,0.0,140.0,
2015-12-30 21:45:00,12.83,3.1,0.0,0.0,113.0,148.0
2015-12-30 22:45:00,12.66,2.7,0.0,0.0,105.0,
2015-12-30 23:45:00,12.62,2.4,0.0,0.0,113.0,
2015-12-31 00:45:00,12.58,1.5,0.0,0.0,113.0,
2015-12-31 01:45:00,12.55,,0.0,0.0,73.0,
2015-12-31 02:45:00,12.53,1.8,0.0,0.0,35.0,
2015-12-31 03:45:00,12.51,2.0,0.0,0.0,26.0,
2015-12-31 04:45:00,12.48,2.4,0.0,0.0,17.0,
2015-12-31 05:45:00,12.45,2.7,0.0,0.0,43.0,
2015-12-31 08:45:00,12.45,2.7,0.0,0.0,43.0,
2015-12-31 09:45:00,12.4,1.8,0.0,0.0,16.0,
2015-12-31 10:45:00,,2.9,0.0,0.0,140.0,265.0
2015-12-31 11:45:00,12.65,2.6,0.0,0.0,143.0,509.0
2015-12-31 12:45:00,13.13,3.0,0.0,0.0,151.0,
2015-12-31 13:45:00,13.26,3.1,0.0,0.0,155.0,
2015-12-31 14:45:00,13.58,2.6,0.0,0.0,153.0,
2015-12-31 15:45:00,13.75,2.6,0.0,0.0,82.0,
2015-12-31 16:45:00,13.71,2.9,0.0,0.0,93.0,
2015-12-31 17:45:00,13.64,2.8,0.0,0.0,100.0,
2015-12-31 18:45:00,13.66,3.4,0.0,0.0,113.0,
2015-12-31 19:45:00,13.65,3.2,0.0,0.0,121.0,
2015-12-31 20:45:00,13.09,3.7,0.0,0.0,94.0,538.0
2015-12-31 21:45:00,12.69,2.7,0.0,0.0,83.0,69.0
2015-12-31 22:45:00,12.64,4.2,0.0,0.0,57.0,
2015-12-31 23:45:00,12.59,3.5,0.0,0.0,91.0,
2016-01-01 09:45:00,12.53,4.8,0.0,0.0,50.0,
2016-01-01 10:45:00,,1.6,0.0,0.0,82.0,525.0
2016-01-01 11:45:00,,2.6,0.0,0.0,118.0,
2016-01-01 12:45:00,13.42,2.5,0.0,0.0,107.0,
2016-01-01 13:45:00,13.62,2.3,0.0,0.0,100.0,
2016-01-01 14:45:00,13.82,2.4,0.0,0.0,59.0,
2016-01-01 15:45:00,13.75,2.6,0.0,0.0,82.0,
2016-01-01 16:45:00,13.75,2.7,0.0,0.0,37.0,
2016-01-01 17:45:00,13.69,2.6,0.0,0.0,19.0,
2016-01-01 18:45:00,13.65,3.0,0.0,0.0,19.0,
2016-01-01 19:45:00,13.62,2.8,0.0,0.0,17.0,
2016-01-01 20:45:00,13.42,3.5,0.0,0.0,41.0,
2016-01-01 21:45:00,12.81,3.7,0.0,0.0,50.0,178.0
2016-01-01 22:45:00,12.65,3.1,0.0,0.0,52.0,
2016-01-01 23:45:00,12.61,3.6,0.0,0.0,37.0,
2016-01-02 00:45:00,12.56,5.4,0.0,0.0,42.0,
2016-01-02 01:45:00,12.52,3.7,0.0,0.0,40.0,
2016-01-02 09:45:00,12.56,5.4,0.0,0.0,42.0,
2016-01-02 10:45:00,12.52,3.7,0.0,0.0,40.0,
2016-01-02 11:45:00,12.86,3.4,0.0,0.0,74.0,
2016-01-02 12:45:00,13.27,3.4,0.0,0.0,79.0,
2016-01-02 13:45:00,13.58,3.2,0.0,0.0,36.0,
2016-01-02 14:45:00,13.6,3.0,0.0,0.0,32.0,
2016-01-02 15:45:00,13.74,2.5,0.0,0.0,51.0,
2016-01-02 16:45:00,13.77,3.0,0.0,0.0,46.0,
2016-01-02 17:45:00,13.72,3.0,0.0,0.0,52.0,
2016-01-02 18:45:00,13.68,2.4,0.0,0.0,56.0,
2016-01-02 19:45:00,13.64,2.7,0.0,0.0,54.0,
2016-01-02 20:45:00,13.65,3.2,0.0,0.0,60.0,
2016-01-02 21:45:00,12.9,3.2,0.0,0.0,57.0,217.0
2016-01-02 22:45:00,12.68,2.8,0.0,0.0,57.0,
2016-01-02 23:45:00,12.64,4.7,0.0,0.0,40.0,
2016-01-03 00:45:00,12.6,5.7,0.0,0.0,43.0,
2016-01-03 01:45:00,12.56,4.7,0.0,0.0,44.0,
2016-01-03 02:45:00,12.51,5.0,0.0,0.0,47.0,
2016-01-03 03:45:00,12.48,4.4,0.0,0.0,47.0,
2016-01-03 09:45:00,12.43,4.4,0.0,0.0,43.0,
2016-01-03 10:45:00,,2.3,0.0,0.0,41.0,369.0
2016-01-03 11:45:00,,3.1,0.0,0.0,73.0,540.0
