data,Velocidade Média do Vento 10m,Precipitação Pluviométrica,Pressão Atmosférica,Direção do Vento 10m,Radiação,Temperatura do Ar a 2m,Umidade Relativa do Ar a 2m
2007-11-16 15:00:00,0.0,0.0,944.9,0.0,843.52,,17.6
2007-11-16 18:00:00,0.0,0.0,942.5,0.0,793.52,43.6,11.2
2007-11-16 21:00:00,0.0,0.0,943.0,0.0,184.26,,35.2
2007-11-17 00:00:00,0.0,0.0,944.7,0.0,0.0,,49.6
2007-11-17 03:00:00,0.0,0.0,944.4,0.0,0.0,,57.6
2007-11-17 06:00:00,0.0,0.0,944.1,0.0,0.0,,62.4
2007-11-17 09:00:00,0.0,0.0,945.2,0.0,16.67,,64.0
2007-11-17 12:00:00,0.0,0.0,946.2,0.0,481.48,,41.6
2007-11-17 15:00:00,0.0,0.0,944.7,0.0,790.74,,24.0
2007-11-17 18:00:00,0.0,0.0,942.5,0.0,755.56,,
2007-11-17 21:00:00,0.0,0.0,943.4,0.0,192.59,,38.4
2007-11-18 00:00:00,0.0,0.0,945.2,0.0,0.0,,52.8
2007-11-18 03:00:00,0.0,0.0,944.7,0.0,0.0,,57.6
2007-11-18 06:00:00,0.0,0.0,943.8,0.0,0.0,,62.4
2007-11-18 09:00:00,0.0,0.0,945.0,0.0,15.74,,64.0
2007-11-18 12:00:00,0.0,0.0,945.6,0.0,489.81,,41.6
2007-11-18 15:00:00,0.0,0.0,943.3,0.0,766.67,,22.4
2007-11-18 18:00:00,0.0,0.0,941.0,0.0,684.26,,
2007-11-18 21:00:00,0.0,0.0,942.7,0.0,175.93,,38.4
2007-11-19 00:00:00,0.0,0.0,944.3,0.0,0.0,,54.4
2007-11-19 03:00:00,0.0,0.0,944.1,0.0,0.0,,62.4
2007-11-19 06:00:00,0.0,12.8,943.9,219.0,0.0,,64.0
2007-11-19 09:00:00,0.0,0.0,945.7,0.0,17.59,,65.6
2007-11-19 12:00:00,0.0,0.0,946.4,0.0,470.37,,35.2
2007-11-19 15:00:00,0.0,0.0,944.1,0.0,814.81,,
2007-11-19 18:00:00,0.0,0.0,941.4,0.0,572.22,,
2007-11-19 21:00:00,0.0,0.0,941.9,0.0,188.89,,36.8
2007-11-20 00:00:00,0.0,0.0,944.0,0.0,0.0,,56.0
2007-11-20 03:00:00,0.0,0.0,943.0,0.0,0.0,,62.4
2007-11-20 06:00:00,0.0,0.0,942.5,0.0,0.0,,64.0
2007-11-20 09:00:00,0.0,0.0,944.9,0.0,12.96,,65.6
2007-11-20 12:00:00,0.0,0.0,946.1,0.0,450.0,,40.0
2007-11-20 15:00:00,0.0,0.0,944.4,0.0,829.63,,14.4
2007-11-20 18:00:00,0.0,0.0,942.1,0.0,737.04,,
2007-11-20 21:00:00,0.0,0.0,943.2,0.0,212.04,,33.6
2007-11-21 00:00:00,0.0,0.0,945.3,0.0,0.0,,54.4
2007-11-21 03:00:00,0.0,0.0,944.6,0.0,0.0,,60.8
2007-11-21 06:00:00,0.0,0.0,944.4,0.0,0.0,,64.0
2007-11-21 09:00:00,0.0,0.0,945.6,0.0,12.96,,64.0
2007-11-21 12:00:00,0.0,0.0,946.6,0.0,492.59,,33.6
2007-11-21 15:00:00,0.0,0.0,944.6,0.0,840.74,,11.2
2007-11-21 18:00:00,0.0,0.0,942.7,0.0,761.11,41.4,14.4
2007-11-21 21:00:00,0.0,0.0,943.6,0.0,176.85,,32.0
2007-11-22 00:00:00,0.0,0.0,945.6,0.0,0.0,,56.0
2007-11-22 03:00:00,0.0,0.0,945.4,0.0,0.0,,60.8
2007-11-22 06:00:00,0.0,0.0,945.0,0.0,0.0,,62.4
2007-11-22 09:00:00,0.0,0.0,946.1,0.0,9.26,,64.0
2007-11-22 12:00:00,0.0,0.0,947.2,0.0,445.37,,35.2
2007-11-22 15:00:00,0.0,0.0,944.9,0.0,848.15,,19.2
2007-11-22 18:00:00,0.0,0.0,942.3,0.0,787.04,,
2007-11-22 21:00:00,0.0,0.0,943.2,0.0,200.93,,35.2
2007-11-23 00:00:00,0.0,0.0,945.4,0.0,0.0,,56.0
2007-11-23 03:00:00,0.0,0.0,944.7,0.0,0.0,,62.4
2007-11-23 06:00:00,0.0,0.0,944.0,0.0,0.0,,64.0
2007-11-23 09:00:00,0.0,0.0,945.5,0.0,12.04,,65.6
2007-11-23 12:00:00,0.0,0.0,946.4,0.0,374.07,,40.0
2007-11-23 15:00:00,0.0,0.0,944.4,0.0,764.81,,
2007-11-23 18:00:00,0.0,0.0,941.9,0.0,712.04,44.3,
2007-11-23 21:00:00,0.0,0.0,942.5,0.0,172.22,,35.2
2007-11-24 00:00:00,0.0,0.0,945.3,0.0,0.0,,54.4
2007-11-24 03:00:00,0.0,,944.6,0.0,,,60.8
2007-11-24 06:00:00,0.0,0.0,943.4,0.0,0.0,,64.0
2007-11-24 09:00:00,0.0,0.0,944.9,0.0,17.59,,62.4
2007-11-24 12:00:00,0.0,0.0,945.9,0.0,425.93,,32.0
2007-11-24 15:00:00,0.0,0.0,943.7,0.0,649.07,,
2007-11-24 18:00:00,0.0,0.0,940.8,0.0,712.96,39.9,16.0
2007-11-24 21:00:00,0.0,0.0,941.4,0.0,112.96,,36.8
2007-11-25 00:00:00,0.0,0.0,944.3,0.0,0.0,,56.0
2007-11-25 03:00:00,,,943.8,81.0,,,70.4
2007-11-25 06:00:00,3.5,,943.6,291.0,,,62.4
2007-11-25 09:00:00,0.0,0.0,944.8,0.0,14.81,,62.4
2007-11-25 12:00:00,0.0,0.0,945.5,0.0,381.48,,33.6
2007-11-25 15:00:00,0.0,0.0,943.5,0.0,811.11,,
2007-11-25 18:00:00,2.2,0.0,940.9,69.0,203.7,34.2,27.2
2007-11-25 21:00:00,3.1,0.0,941.7,57.0,126.85,30.1,33.6
2007-11-26 00:00:00,0.7,0.0,944.4,42.0,0.0,23.9,64.0
2007-11-26 03:00:00,0.0,0.0,944.0,0.0,0.0,21.6,78.4
2007-11-26 06:00:00,0.0,0.0,943.6,0.0,0.0,20.5,73.6
2007-11-26 09:00:00,0.0,0.0,944.7,0.0,12.96,21.1,72.0
2007-11-26 12:00:00,0.0,0.0,945.5,0.0,462.04,26.7,48.0
2007-11-26 15:00:00,0.0,0.0,943.8,0.0,831.48,30.7,36.8
2007-11-26 18:00:00,0.0,0.0,941.7,0.0,679.63,30.7,33.6
2007-11-26 21:00:00,0.0,0.0,941.8,0.0,174.07,28.4,41.6
2007-11-27 00:00:00,0.0,0.0,944.5,0.0,0.0,23.6,62.4
2007-11-27 03:00:00,0.0,0.0,944.3,0.0,0.0,21.1,83.2
2007-11-27 06:00:00,0.0,0.0,943.0,0.0,0.0,20.7,86.4
2007-11-27 09:00:00,0.0,0.0,944.1,0.0,10.19,20.4,86.4
2007-11-27 12:00:00,0.0,0.0,944.9,0.0,372.22,25.6,56.0
2007-11-27 15:00:00,0.0,0.0,942.9,0.0,777.78,29.5,40.0
2007-11-27 18:00:00,0.0,0.0,940.3,0.0,668.52,31.5,32.0
2007-11-27 21:00:00,,,940.6,54.0,378.7,16.9,65.6
2007-11-28 00:00:00,0.0,0.0,943.1,0.0,0.0,24.1,65.6
2007-11-28 03:00:00,0.0,0.0,942.8,0.0,0.0,21.3,81.6
2007-11-28 06:00:00,0.0,0.0,942.2,0.0,0.0,21.1,84.8
2007-11-28 09:00:00,0.0,0.0,943.4,0.0,9.26,20.7,86.4
2007-11-28 12:00:00,0.0,0.0,944.2,0.0,343.52,26.8,56.0
2007-11-28 15:00:00,0.0,0.0,942.4,0.0,738.89,30.2,38.4
2007-11-28 18:00:00,14.6,,940.2,270.0,485.19,32.8,30.4
2007-11-28 21:00:00,0.0,0.0,941.1,0.0,128.7,28.8,33.6
2007-11-29 00:00:00,0.0,0.0,943.9,0.0,0.0,24.7,64.0
2007-11-29 03:00:00,0.0,0.0,943.7,0.0,0.0,21.8,80.0
2007-11-29 06:00:00,0.0,0.0,942.3,0.0,0.0,20.8,88.0
2007-11-29 09:00:00,0.0,0.0,943.0,0.0,10.19,21.0,86.4
2007-11-29 12:00:00,0.0,0.0,944.3,0.0,329.63,26.0,59.2
2007-11-29 15:00:00,0.0,0.0,942.2,0.0,666.67,31.0,38.4
2007-11-29 18:00:00,0.0,0.0,940.1,0.0,617.59,31.3,32.0
2007-11-29 21:00:00,0.0,0.0,941.2,0.0,96.3,28.8,43.2
2007-11-30 00:00:00,0.0,0.0,943.0,0.0,0.0,24.8,68.8
2007-11-30 03:00:00,0.0,0.0,943.2,0.0,0.0,22.5,81.6
2007-11-30 06:00:00,0.0,0.0,943.0,0.0,0.0,22.1,83.2
2007-11-30 09:00:00,0.0,0.0,944.0,0.0,5.56,22.0,78.4
2007-11-30 12:00:00,0.0,0.0,944.9,0.0,316.67,27.3,52.8
2007-11-30 15:00:00,0.0,0.0,942.9,0.0,777.78,30.4,38.4
2007-11-30 18:00:00,0.0,0.0,940.4,0.0,556.48,32.7,28.8
2007-11-30 21:00:00,0.0,0.0,940.5,0.0,179.63,30.2,32.0
2007-12-01 00:00:00,0.0,0.0,942.5,0.0,0.0,24.5,64.0
2007-12-01 03:00:00,0.0,0.0,942.7,0.0,0.0,21.9,92.8
2007-12-01 06:00:00,0.0,0.0,942.6,0.0,0.0,21.5,83.2
2007-12-01 09:00:00,0.0,0.0,944.9,0.0,10.19,20.9,78.4
2007-12-01 12:00:00,0.0,0.0,945.6,0.0,455.56,26.9,44.8
2007-12-01 15:00:00,0.0,0.0,943.9,0.0,832.41,30.5,30.4
2007-12-01 18:00:00,0.0,0.0,941.8,0.0,771.3,32.5,24.0
2007-12-01 21:00:00,0.0,0.0,942.7,0.0,200.0,28.8,27.2
2007-12-02 00:00:00,0.0,0.0,944.3,0.0,0.0,25.5,60.8
2007-12-02 03:00:00,0.0,0.0,943.9,0.0,0.0,22.0,78.4
2007-12-02 06:00:00,0.0,0.0,944.2,0.0,0.0,20.8,80.0
2007-12-02 09:00:00,0.0,0.0,945.8,0.0,12.04,21.4,70.4
2007-12-02 12:00:00,0.0,0.0,946.6,0.0,461.11,26.4,51.2
2007-12-02 15:00:00,0.0,0.0,944.7,0.0,843.52,31.6,32.0
2007-12-02 18:00:00,0.0,0.0,942.1,0.0,798.15,33.2,25.6
2007-12-02 21:00:00,0.0,0.0,942.8,0.0,216.67,30.4,28.8
2007-12-03 00:00:00,0.0,0.0,944.8,0.0,0.0,24.8,60.8
2007-12-03 03:00:00,0.0,0.0,944.2,0.0,0.0,22.1,75.2
2007-12-03 06:00:00,0.0,,944.1,204.0,,21.3,81.6
2007-12-03 09:00:00,0.0,0.0,945.2,0.0,12.96,21.7,78.4
2007-12-03 12:00:00,0.0,0.0,946.1,0.0,459.26,27.7,46.4
2007-12-03 15:00:00,0.0,0.0,943.8,0.0,807.41,31.9,32.0
2007-12-03 18:00:00,0.0,0.0,941.5,0.0,750.0,34.1,20.8
2007-12-03 21:00:00,0.0,0.0,942.0,0.0,201.85,31.0,25.6
2007-12-04 00:00:00,0.0,0.0,943.9,0.0,0.0,25.1,64.0
2007-12-04 03:00:00,0.0,0.0,944.0,0.0,0.0,22.0,80.0
2007-12-04 06:00:00,0.0,0.0,943.7,0.0,0.0,20.9,84.8
2007-12-04 09:00:00,0.0,0.0,945.0,0.0,11.11,21.6,76.8
2007-12-04 12:00:00,0.0,0.0,945.9,0.0,445.37,27.1,52.8
2007-12-04 15:00:00,0.0,0.0,943.7,0.0,840.74,30.8,35.2
2007-12-04 18:00:00,0.0,0.0,941.1,0.0,748.15,32.9,27.2
2007-12-04 21:00:00,0.0,0.0,941.9,0.0,188.89,29.9,28.8
2007-12-05 00:00:00,0.0,0.0,943.9,0.0,0.0,24.7,62.4
2007-12-05 03:00:00,0.0,0.0,944.2,0.0,0.0,22.5,76.8
2007-12-05 06:00:00,0.0,0.0,944.1,0.0,0.0,21.7,81.6
2007-12-05 09:00:00,0.0,0.0,945.9,0.0,7.41,21.7,81.6
2007-12-05 12:00:00,0.0,0.0,947.2,0.0,324.07,26.6,56.0
2007-12-05 15:00:00,0.0,0.0,945.2,0.0,651.85,31.2,38.4
2007-12-05 18:00:00,0.0,0.0,942.8,0.0,551.85,31.1,35.2
2007-12-05 21:00:00,0.0,0.0,943.3,0.0,171.3,30.1,35.2
2007-12-06 00:00:00,0.0,0.0,946.0,0.0,0.0,24.8,65.6
2007-12-06 03:00:00,0.0,0.0,945.6,0.0,0.0,22.7,78.4
2007-12-06 06:00:00,0.0,0.0,945.0,0.0,0.0,22.2,83.2
2007-12-06 09:00:00,0.0,0.0,947.0,0.0,5.56,21.6,84.8
2007-12-06 12:00:00,0.0,0.0,948.1,0.0,285.19,26.8,54.4
2007-12-06 15:00:00,0.0,0.0,946.0,0.0,716.67,29.3,43.2
2007-12-06 18:00:00,0.0,0.0,942.8,0.0,690.74,31.6,35.2
2007-12-06 21:00:00,0.0,0.0,943.3,0.0,137.04,27.9,44.8
2007-12-07 00:00:00,0.0,0.0,945.0,0.0,0.0,24.6,65.6
2007-12-07 03:00:00,0.0,0.0,944.7,0.0,0.0,22.2,83.2
2007-12-07 06:00:00,0.0,0.0,944.2,0.0,0.0,21.7,88.0
2007-12-07 09:00:00,0.0,0.0,945.8,0.0,3.7,21.5,86.4
2007-12-07 12:00:00,0.0,0.0,946.7,0.0,322.22,25.3,64.0
2007-12-07 15:00:00,0.0,0.0,944.9,0.0,809.26,29.6,44.8
2007-12-07 18:00:00,0.0,0.0,942.2,0.0,550.93,32.5,28.8
2007-12-07 21:00:00,0.0,0.0,942.2,0.0,126.85,28.8,41.6
2007-12-08 00:00:00,0.0,0.0,944.5,0.0,0.0,23.1,76.8
2007-12-08 03:00:00,0.0,0.0,944.3,0.0,0.0,22.1,83.2
2007-12-08 06:00:00,0.0,0.0,944.2,0.0,0.0,21.8,83.2
2007-12-08 09:00:00,,,944.6,24.0,307.41,21.1,89.6
2007-12-08 12:00:00,0.0,0.0,945.3,0.0,270.37,25.6,64.0
2007-12-08 15:00:00,0.0,0.0,943.5,0.0,761.11,29.7,43.2
2007-12-08 18:00:00,0.0,0.0,941.4,0.0,601.85,32.2,30.4
2007-12-08 21:00:00,0.0,0.0,942.0,0.0,156.48,27.9,46.4
2007-12-09 00:00:00,0.0,0.0,944.3,0.0,0.0,23.5,64.0
2007-12-09 03:00:00,0.0,0.0,944.3,0.0,0.0,21.8,83.2
2007-12-09 06:00:00,0.0,0.0,943.9,0.0,0.0,21.2,86.4
2007-12-09 09:00:00,0.0,0.0,945.6,0.0,6.48,20.9,86.4
2007-12-09 12:00:00,0.0,0.0,946.3,0.0,410.19,26.5,52.8
2007-12-09 15:00:00,0.0,0.0,944.7,0.0,837.96,30.8,33.6
2007-12-09 18:00:00,0.0,0.0,942.5,0.0,734.26,31.4,28.8
2007-12-09 21:00:00,0.0,0.0,942.1,0.0,205.56,29.5,30.4
2007-12-10 00:00:00,0.0,0.0,944.4,0.0,0.0,24.1,68.8
2007-12-10 03:00:00,0.0,0.0,944.3,0.0,0.0,22.6,76.8
2007-12-10 06:00:00,0.0,0.0,943.3,0.0,0.0,22.2,75.2
2007-12-10 09:00:00,0.0,0.0,944.7,0.0,5.56,22.1,75.2
2007-12-10 12:00:00,0.0,0.0,945.7,0.0,395.37,26.7,56.0
2007-12-10 15:00:00,0.0,0.0,944.6,0.0,692.59,30.3,40.0
2007-12-10 18:00:00,0.0,0.0,942.3,0.0,687.04,31.9,33.6
2007-12-10 21:00:00,0.0,0.0,942.7,0.0,114.81,30.0,35.2
2007-12-11 00:00:00,0.0,0.0,944.5,0.0,0.0,25.8,65.6
2007-12-11 03:00:00,0.0,0.0,945.0,0.0,0.0,22.9,83.2
2007-12-11 06:00:00,0.0,0.0,943.6,0.0,0.0,21.8,84.8
2007-12-11 09:00:00,0.1,,944.5,42.0,550.93,22.0,73.6
2007-12-11 12:00:00,0.0,0.0,945.5,0.0,314.81,26.6,54.4
2007-12-11 15:00:00,0.0,0.0,943.6,0.0,760.19,31.3,36.8
2007-12-11 18:00:00,0.0,0.0,940.9,0.0,734.26,32.7,28.8
2007-12-11 21:00:00,0.0,0.0,941.4,0.0,205.56,30.6,28.8
2007-12-12 00:00:00,0.0,0.0,943.2,0.0,0.0,26.1,59.2
2007-12-12 03:00:00,0.0,0.0,943.9,0.0,0.0,22.5,81.6
2007-12-12 06:00:00,0.0,0.0,943.7,0.0,0.0,21.9,83.2
2007-12-12 09:00:00,0.0,0.0,944.5,0.0,4.63,21.8,70.4
2007-12-12 12:00:00,0.0,0.0,945.9,0.0,303.7,26.2,44.8
2007-12-12 15:00:00,0.0,0.0,943.8,0.0,825.93,30.6,27.2
2007-12-12 18:00:00,0.0,0.0,941.4,0.0,792.59,31.2,24.0
2007-12-12 21:00:00,0.0,0.0,941.4,0.0,224.07,29.4,30.4
2007-12-13 00:00:00,0.0,0.0,943.8,0.0,0.0,23.7,67.2
2007-12-13 03:00:00,0.0,0.8,943.0,0.0,0.0,21.6,84.8
2007-12-13 06:00:00,0.0,1.6,942.4,0.0,0.0,20.4,89.6
2007-12-13 09:00:00,0.0,0.8,943.5,0.0,5.56,20.8,84.8
2007-12-13 12:00:00,0.0,0.0,945.0,0.0,388.89,25.6,57.6
2007-12-13 15:00:00,0.0,0.0,943.8,0.0,784.26,29.6,40.0
2007-12-13 18:00:00,0.0,0.0,941.9,0.0,695.37,31.2,30.4
2007-12-13 21:00:00,0.0,0.0,942.6,0.0,144.44,27.6,38.4
2007-12-14 00:00:00,0.0,0.0,944.5,0.0,0.0,24.1,64.0
2007-12-14 03:00:00,0.0,0.0,944.0,0.0,0.0,22.3,73.6
2007-12-14 06:00:00,0.0,0.0,943.1,0.0,0.0,20.5,86.4
2007-12-14 09:00:00,0.0,0.0,944.5,0.0,11.11,20.4,89.6
2007-12-14 12:00:00,0.0,0.0,944.9,0.0,451.85,27.0,48.0
2007-12-14 15:00:00,0.0,0.0,943.6,0.0,778.7,31.2,32.0
2007-12-14 18:00:00,0.0,0.0,940.9,0.0,479.63,32.0,28.8
2007-12-14 21:00:00,0.0,0.0,941.5,0.0,206.48,29.9,30.4
2007-12-15 00:00:00,0.0,0.0,943.3,0.0,0.0,25.4,65.6
2007-12-15 03:00:00,0.0,0.0,943.3,0.0,0.0,23.6,72.0
2007-12-15 06:00:00,0.0,0.0,942.7,0.0,0.0,22.2,84.8
2007-12-15 09:00:00,0.0,0.0,943.2,0.0,10.19,22.8,76.8
2007-12-15 12:00:00,0.0,0.0,943.7,0.0,353.7,27.9,52.8
2007-12-15 15:00:00,0.0,0.0,941.8,0.0,690.74,31.2,36.8
2007-12-15 18:00:00,0.0,0.0,939.8,0.0,325.93,31.0,35.2
2007-12-15 21:00:00,0.0,0.0,940.0,0.0,107.41,28.2,48.0
2007-12-16 00:00:00,0.0,0.0,942.3,0.0,0.0,23.3,76.8
2007-12-16 03:00:00,0.0,0.0,942.6,0.0,0.0,22.4,80.0
2007-12-16 06:00:00,0.0,0.0,941.8,0.0,0.0,21.8,83.2
2007-12-16 09:00:00,0.0,0.0,943.6,0.0,4.63,21.8,83.2
2007-12-16 12:00:00,0.0,0.0,945.1,0.0,238.89,25.4,64.0
2007-12-16 15:00:00,0.0,0.0,943.8,0.0,545.37,27.4,49.6
2007-12-16 18:00:00,0.0,0.0,941.7,0.0,450.0,28.6,49.6
2007-12-16 21:00:00,0.0,0.0,942.3,0.0,172.22,26.4,49.6
2007-12-17 00:00:00,0.0,0.0,944.1,0.0,0.0,23.4,68.8
2007-12-17 03:00:00,0.0,0.0,943.3,0.0,0.0,21.3,81.6
2007-12-17 06:00:00,0.0,0.0,943.0,0.0,0.0,21.2,84.8
2007-12-17 09:00:00,0.0,0.0,944.6,0.0,5.56,21.1,86.4
2007-12-17 12:00:00,0.0,0.0,945.8,0.0,407.41,26.3,54.4
2007-12-17 15:00:00,0.0,0.0,944.4,0.0,822.22,28.6,43.2
2007-12-17 18:00:00,0.0,0.0,941.8,0.0,570.37,30.4,36.8
2007-12-17 21:00:00,0.0,0.0,942.7,0.0,122.22,27.6,44.8
2007-12-18 00:00:00,0.0,0.0,945.3,0.0,0.0,23.4,65.6
2007-12-18 03:00:00,0.0,0.0,945.1,0.0,0.0,21.8,81.6
2007-12-18 06:00:00,0.0,0.0,944.2,0.0,0.0,21.2,84.8
2007-12-18 09:00:00,0.0,0.0,945.4,0.0,10.19,20.8,86.4
2007-12-18 12:00:00,0.0,0.2,946.3,0.0,428.7,25.9,54.4
2007-12-18 15:00:00,0.0,0.0,945.0,0.0,607.41,29.7,38.4
2007-12-18 18:00:00,0.0,0.0,942.5,0.0,705.56,32.2,28.8
2007-12-18 21:00:00,0.0,0.0,942.7,0.0,224.07,29.4,33.6
2007-12-19 00:00:00,0.0,0.0,945.1,0.0,0.0,25.0,59.2
2007-12-19 03:00:00,0.0,0.0,944.4,0.0,0.0,22.2,76.8
2007-12-19 06:00:00,0.0,0.0,943.5,0.0,0.0,20.5,86.4
2007-12-19 09:00:00,0.0,0.0,944.7,0.0,9.26,20.0,88.0
2007-12-19 12:00:00,0.0,0.0,945.9,0.0,434.26,26.3,54.4
2007-12-19 15:00:00,0.0,0.0,944.4,0.0,794.44,31.3,33.6
2007-12-19 18:00:00,0.0,0.0,941.9,0.0,727.78,33.0,27.2
2007-12-19 21:00:00,0.0,0.0,942.0,0.0,234.26,30.4,30.4
2007-12-20 00:00:00,0.0,0.0,944.3,0.0,0.0,24.9,54.4
2007-12-20 03:00:00,0.0,0.0,943.6,0.0,0.0,23.0,72.0
2007-12-20 06:00:00,0.0,0.0,942.7,0.0,0.0,21.5,80.0
2007-12-20 09:00:00,0.0,0.0,944.6,0.0,3.7,21.5,81.6
2007-12-20 12:00:00,0.0,0.0,945.0,0.0,368.52,26.7,51.2
2007-12-20 15:00:00,0.0,0.0,943.1,0.0,792.59,31.1,32.0
2007-12-20 18:00:00,0.0,0.0,940.6,0.0,777.78,33.5,22.4
2007-12-20 21:00:00,0.0,0.0,941.3,0.0,237.96,30.6,28.8
2007-12-21 00:00:00,0.0,0.0,943.6,0.0,0.0,25.2,62.4
2007-12-21 03:00:00,0.0,0.0,943.3,0.0,0.0,22.8,70.4
2007-12-21 06:00:00,0.0,0.0,943.1,0.0,0.0,21.3,67.2
2007-12-21 09:00:00,0.0,0.0,945.2,6.0,292.59,21.4,70.4
2007-12-21 12:00:00,0.0,0.0,946.0,0.0,417.59,26.8,51.2
2007-12-21 15:00:00,0.0,,944.1,309.0,876.85,31.4,30.4
2007-12-21 18:00:00,0.0,0.0,941.2,0.0,783.33,32.6,22.4
2007-12-21 21:00:00,0.0,0.0,942.2,0.0,175.93,29.7,32.0
2007-12-22 00:00:00,0.0,0.0,944.2,0.0,0.0,25.6,62.4
2007-12-22 03:00:00,0.0,0.0,943.8,0.0,0.0,23.5,67.2
2007-12-22 06:00:00,0.0,0.0,943.8,0.0,0.0,21.8,72.0
2007-12-22 09:00:00,0.0,0.0,945.4,0.0,5.56,21.6,73.6
2007-12-22 12:00:00,0.0,0.0,946.2,0.0,304.63,26.3,56.0
2007-12-22 15:00:00,0.0,0.0,944.4,0.0,724.07,29.6,41.6
2007-12-22 18:00:00,0.0,0.0,941.9,0.0,712.04,32.5,30.4
2007-12-22 21:00:00,0.0,0.0,942.4,0.0,211.11,30.5,32.0
2007-12-23 00:00:00,0.0,0.0,944.6,0.0,0.0,24.5,70.4
2007-12-23 03:00:00,0.0,0.0,944.2,0.0,0.0,22.9,80.0
2007-12-23 06:00:00,0.0,0.0,943.6,0.0,0.0,22.5,76.8
2007-12-23 09:00:00,0.0,0.0,944.9,0.0,7.41,22.4,72.0
2007-12-23 12:00:00,0.0,0.0,946.1,0.0,306.48,25.3,59.2
2007-12-23 15:00:00,0.0,0.0,944.9,0.0,400.93,28.4,48.0
2007-12-23 18:00:00,0.0,0.0,942.2,0.0,694.44,31.3,33.6
2007-12-23 21:00:00,0.0,0.0,942.3,0.0,249.07,29.5,38.4
2007-12-24 00:00:00,0.0,0.0,944.7,0.0,0.0,24.4,65.6
2007-12-24 03:00:00,0.0,0.0,944.3,0.0,0.0,22.4,78.4
2007-12-24 06:00:00,0.0,0.0,943.8,0.0,0.0,21.7,70.4
2007-12-24 09:00:00,0.0,0.0,945.4,0.0,4.63,21.5,67.2
2007-12-24 12:00:00,0.0,0.0,946.4,0.0,433.33,26.3,48.0
2007-12-24 15:00:00,0.0,0.0,944.9,0.0,784.26,29.9,30.4
2007-12-24 18:00:00,0.0,0.0,941.9,0.0,814.81,32.2,20.8
2007-12-24 21:00:00,0.0,0.0,941.9,0.0,242.59,29.4,27.2
2007-12-25 00:00:00,0.0,0.0,943.6,0.0,0.0,25.0,60.8
2007-12-25 03:00:00,0.0,0.0,943.6,0.0,0.0,22.4,78.4
2007-12-25 06:00:00,0.0,0.0,943.6,0.0,0.0,21.2,76.8
2007-12-25 09:00:00,0.0,0.0,944.8,0.0,6.48,21.4,73.6
2007-12-25 12:00:00,0.0,0.0,945.6,0.0,411.11,25.9,51.2
2007-12-25 15:00:00,0.0,0.0,944.1,0.0,800.0,31.0,30.4
2007-12-25 18:00:00,0.0,0.0,941.7,0.0,549.07,31.9,28.8
2007-12-25 21:00:00,0.0,0.0,942.3,0.0,196.3,29.7,32.0
2007-12-26 00:00:00,0.0,0.0,944.1,0.0,0.0,25.9,49.6
2007-12-26 03:00:00,0.0,0.0,944.1,0.0,0.0,22.7,70.4
2007-12-26 06:00:00,0.0,0.0,943.4,0.0,0.0,21.8,83.2
2007-12-26 09:00:00,0.0,0.0,944.5,0.0,7.41,21.3,81.6
2007-12-26 12:00:00,0.0,0.0,945.3,0.0,390.74,26.8,51.2
2007-12-26 15:00:00,0.0,0.0,944.0,0.0,640.74,30.5,36.8
2007-12-26 18:00:00,0.0,0.0,941.8,0.0,483.33,31.5,30.4
2007-12-26 21:00:00,0.0,0.0,941.8,0.0,150.93,29.6,35.2
2007-12-27 00:00:00,0.0,0.0,943.9,0.0,0.0,24.2,73.6
2007-12-27 03:00:00,0.0,0.0,943.9,0.0,0.0,22.8,80.0
2007-12-27 06:00:00,0.0,1.4,942.6,0.0,0.0,21.2,89.6
2007-12-27 09:00:00,0.0,0.0,943.5,0.0,5.56,21.7,76.8
2007-12-27 12:00:00,0.0,0.0,944.7,0.0,350.0,25.0,62.4
2007-12-27 15:00:00,0.2,14.4,943.7,192.0,639.81,28.5,46.4
2007-12-27 18:00:00,0.0,0.0,941.1,0.0,517.59,31.5,33.6
2007-12-27 21:00:00,0.0,0.0,941.4,0.0,217.59,28.9,40.0
2007-12-28 00:00:00,0.0,0.0,943.2,0.0,0.0,26.6,49.6
2007-12-28 03:00:00,0.0,0.0,943.1,0.0,0.0,23.0,81.6
2007-12-28 06:00:00,0.0,1.2,942.6,0.0,0.0,20.9,88.0
2007-12-28 09:00:00,0.0,0.0,944.0,0.0,7.41,21.7,78.4
2007-12-28 12:00:00,0.0,0.0,945.7,0.0,300.93,24.9,59.2
2007-12-28 15:00:00,0.0,0.0,944.3,0.0,660.19,29.3,41.6
2007-12-28 18:00:00,0.0,0.0,942.3,0.0,596.3,31.3,33.6
2007-12-28 21:00:00,0.0,0.0,942.1,0.0,223.15,29.2,36.8
2007-12-29 00:00:00,0.0,0.0,943.6,0.0,0.0,24.7,67.2
2007-12-29 03:00:00,0.0,0.0,943.6,0.0,0.0,22.4,83.2
2007-12-29 06:00:00,0.0,0.0,943.5,0.0,0.0,21.7,73.6
2007-12-29 09:00:00,0.0,0.0,944.8,0.0,7.41,21.6,72.0
2007-12-29 12:00:00,0.0,0.0,945.5,0.0,412.96,25.5,54.4
2007-12-29 15:00:00,0.0,0.0,943.9,0.0,693.52,28.9,40.0
2007-12-29 18:00:00,0.0,0.0,941.7,0.0,517.59,32.1,28.8
