data,Velocidade Média do Vento 10m,Precipitação Pluviométrica,Pressão Atmosférica,Direção do Vento 10m,Radiação,Temperatura do Ar a 2m,Umidade Relativa do Ar a 2m
2005-08-23 18:00:00,3.0,0.0,1006.6,102.0,681.48,35.0,30.4
2005-08-23 21:00:00,3.0,0.0,1007.0,81.0,227.78,31.0,49.6
2005-08-24 00:00:00,5.0,0.0,1010.0,57.0,0.0,26.0,73.6
2005-08-24 03:00:00,4.0,9.8,1010.6,120.0,0.0,23.3,88.0
2005-08-24 06:00:00,2.0,0.0,1009.6,126.0,0.0,23.2,86.4
2005-08-24 09:00:00,2.0,0.0,1010.1,126.0,4.63,23.3,83.2
2005-08-24 12:00:00,3.0,0.0,1011.8,150.0,361.11,28.5,57.6
2005-08-24 15:00:00,3.0,0.2,1009.7,108.0,664.81,31.9,43.2
2005-08-24 18:00:00,3.0,0.0,1007.3,105.0,666.67,33.7,35.2
2005-08-24 21:00:00,3.0,0.0,1007.8,120.0,205.56,30.0,51.2
2005-08-25 00:00:00,3.0,0.0,1009.6,48.0,0.0,25.6,67.2
2005-08-25 03:00:00,1.0,0.0,1010.4,66.0,0.0,23.4,81.6
2005-08-25 06:00:00,1.0,0.0,1009.3,99.0,0.0,24.4,81.6
2005-08-25 09:00:00,0.0,0.0,1010.5,294.0,1.85,23.8,86.4
2005-08-25 12:00:00,2.0,0.0,1011.1,126.0,274.07,29.4,54.4
2005-08-25 15:00:00,4.0,0.0,1008.2,117.0,728.7,33.4,40.0
2005-08-25 18:00:00,4.0,0.0,1005.5,117.0,605.56,34.4,33.6
2005-08-25 21:00:00,3.0,0.0,1005.5,111.0,220.37,31.2,40.0
2005-08-26 00:00:00,4.0,0.0,1007.9,57.0,0.0,26.0,76.8
2005-08-26 03:00:00,3.0,0.0,1007.9,45.0,0.0,24.9,81.6
2005-08-26 06:00:00,0.0,0.0,1007.8,78.0,0.0,22.3,89.6
2005-08-26 09:00:00,0.0,0.0,1008.6,96.0,4.63,21.3,91.2
2005-08-26 12:00:00,2.0,0.0,1010.6,123.0,387.04,29.0,49.6
2005-08-26 15:00:00,3.0,0.0,1007.7,114.0,845.37,34.1,35.2
2005-08-26 18:00:00,3.0,0.0,1005.3,114.0,762.04,36.0,25.6
2005-08-26 21:00:00,4.0,0.0,1006.7,78.0,220.37,29.4,56.0
2005-08-27 00:00:00,4.0,0.0,1008.7,39.0,0.0,25.8,73.6
2005-08-27 03:00:00,2.0,0.0,1009.4,51.0,0.0,25.0,72.0
2005-08-27 06:00:00,2.0,0.0,1008.9,78.0,0.0,23.0,76.8
2005-08-27 09:00:00,1.0,0.0,1010.1,81.0,4.63,21.7,83.2
2005-08-27 12:00:00,4.0,0.0,1011.3,117.0,379.63,28.7,46.4
2005-08-27 15:00:00,4.0,0.0,1008.2,129.0,990.74,33.0,33.6
2005-08-27 18:00:00,3.0,0.0,1006.6,114.0,729.63,34.5,28.8
2005-08-27 21:00:00,4.0,0.0,1033.8,90.0,210.19,29.1,52.8
2005-08-28 00:00:00,3.0,0.0,1009.5,42.0,0.0,25.7,70.4
2005-08-28 03:00:00,1.0,0.0,957.8,51.0,0.0,23.1,81.6
2005-08-28 06:00:00,0.0,0.0,1008.4,99.0,0.0,20.9,89.6
2005-08-28 09:00:00,1.0,0.0,1009.3,111.0,3.7,21.3,81.6
2005-08-28 12:00:00,4.0,0.0,1011.1,129.0,357.41,29.2,49.6
2005-08-28 15:00:00,5.0,0.0,1008.7,120.0,639.81,32.0,38.4
2005-08-28 18:00:00,4.0,0.0,1005.3,114.0,473.15,33.3,33.6
2005-08-28 21:00:00,3.0,0.0,1005.6,84.0,142.59,31.1,44.8
2005-08-29 00:00:00,3.0,0.0,1008.1,45.0,0.0,26.4,68.8
2005-08-29 03:00:00,2.0,0.0,1007.9,72.0,0.0,25.0,67.2
2005-08-29 06:00:00,2.0,0.0,1007.0,96.0,0.0,24.1,70.4
2005-08-29 09:00:00,2.0,0.0,1008.3,111.0,3.7,23.1,73.6
2005-08-29 12:00:00,3.0,0.0,1010.5,123.0,345.37,29.0,52.8
2005-08-29 15:00:00,3.0,0.0,1007.9,105.0,434.26,32.4,38.4
2005-08-29 18:00:00,3.0,0.0,1005.5,75.0,357.41,32.8,35.2
2005-08-29 21:00:00,2.0,0.0,1006.0,63.0,101.85,29.6,51.2
2005-08-30 00:00:00,3.0,0.0,1008.8,42.0,0.0,25.9,68.8
2005-08-30 03:00:00,1.0,0.0,1008.3,54.0,0.0,22.9,84.8
2005-08-30 06:00:00,0.0,0.0,1007.7,288.0,0.0,21.2,89.6
2005-08-30 09:00:00,0.0,0.0,1009.6,84.0,3.7,20.4,91.2
2005-08-30 12:00:00,3.0,0.0,1010.5,117.0,359.26,28.9,48.0
2005-08-30 15:00:00,5.0,0.0,1008.4,117.0,838.89,33.0,32.0
2005-08-31 06:00:00,1.0,0.0,1008.1,111.0,0.0,23.1,64.0
2005-08-31 09:00:00,1.0,0.0,1009.5,99.0,3.7,19.8,81.6
2005-08-31 12:00:00,2.0,0.0,1010.7,114.0,367.59,28.9,48.0
2005-08-31 15:00:00,4.0,0.0,1007.3,102.0,837.04,33.1,28.8
2005-08-31 18:00:00,3.0,0.0,1004.0,120.0,748.15,35.7,25.6
2005-08-31 21:00:00,5.0,0.0,1004.5,78.0,177.78,30.1,54.4
2005-09-01 00:00:00,4.0,0.0,1007.0,51.0,0.0,26.4,72.0
2005-09-05 00:00:00,0.0,6.4,901.4,96.0,,,51.2
2005-09-05 03:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-09-05 06:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-09-05 09:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-09-05 12:00:00,4.0,0.2,1011.1,120.0,217.59,28.8,49.6
2005-09-05 15:00:00,3.0,0.0,1008.3,111.0,837.96,33.8,33.6
2005-09-05 18:00:00,3.0,0.0,1005.2,105.0,699.07,35.4,25.6
2005-09-05 21:00:00,3.0,0.0,1006.2,75.0,179.63,30.2,52.8
2005-09-06 00:00:00,4.0,0.0,1009.0,48.0,0.0,26.1,76.8
2005-09-06 03:00:00,2.0,0.0,1008.9,39.0,0.0,24.8,78.4
2005-09-06 06:00:00,1.0,0.0,1008.2,75.0,0.0,21.9,88.0
2005-09-06 09:00:00,0.0,0.0,1009.7,153.0,4.63,20.9,89.6
2005-09-06 12:00:00,2.0,0.0,1011.1,90.0,384.26,29.2,48.0
2005-09-06 15:00:00,4.0,0.0,1008.3,72.0,871.3,34.0,40.0
2005-09-06 18:00:00,4.0,0.0,1005.5,78.0,794.44,35.2,33.6
2005-09-06 21:00:00,6.0,0.0,1007.1,69.0,196.3,28.8,59.2
2005-09-07 00:00:00,5.0,0.0,1009.2,60.0,0.0,25.9,72.0
2005-09-07 03:00:00,3.0,0.0,1009.6,69.0,0.0,24.3,78.4
2005-09-07 06:00:00,1.0,0.0,1009.4,75.0,0.0,21.9,84.8
2005-09-07 09:00:00,0.0,0.0,1010.9,72.0,4.63,21.1,88.0
2005-09-07 12:00:00,3.0,0.0,1012.5,90.0,309.26,28.2,56.0
2005-09-07 15:00:00,4.0,0.0,1010.1,96.0,825.93,32.7,35.2
2005-09-07 18:00:00,3.0,0.0,1007.1,78.0,781.48,34.8,28.8
2005-09-07 21:00:00,4.0,0.0,1008.1,57.0,207.41,29.1,52.8
2005-09-08 00:00:00,4.0,0.0,1010.2,45.0,0.0,25.5,72.0
2005-09-08 03:00:00,2.0,0.0,1010.2,48.0,0.0,24.0,80.0
2005-09-08 06:00:00,2.0,0.0,1009.8,48.0,0.0,23.4,75.2
2005-09-09 03:00:00,3.0,0.0,1010.4,54.0,0.0,25.2,65.6
2005-09-09 06:00:00,2.0,0.0,1009.9,84.0,0.0,22.9,67.2
2005-09-09 09:00:00,1.0,0.0,1011.0,108.0,5.56,21.5,72.0
2005-09-09 12:00:00,3.0,0.0,1011.8,114.0,400.93,29.2,41.6
2005-09-09 21:00:00,4.0,0.0,1008.0,81.0,160.19,29.1,57.6
2005-09-10 00:00:00,3.0,0.0,1009.6,42.0,0.0,25.5,70.4
2005-09-10 03:00:00,1.0,0.0,1010.4,63.0,0.0,23.3,73.6
2005-09-10 06:00:00,3.0,0.0,1009.8,108.0,0.0,23.2,57.6
2005-09-10 09:00:00,3.0,0.0,1011.0,123.0,5.56,23.2,64.0
2005-09-10 12:00:00,5.0,0.0,1012.7,132.0,390.74,28.5,44.8
2005-09-10 15:00:00,6.0,0.0,1010.3,123.0,824.07,32.1,32.0
2005-09-10 18:00:00,4.0,0.0,1006.9,114.0,772.22,34.7,27.2
2005-09-10 21:00:00,3.0,0.0,1007.2,84.0,177.78,29.9,49.6
2005-09-11 00:00:00,3.0,0.0,1009.5,42.0,0.0,25.7,70.4
2005-09-11 03:00:00,1.0,0.0,1009.8,60.0,,22.7,76.8
2005-09-11 06:00:00,2.0,0.0,1009.4,99.0,0.0,21.8,60.8
2005-09-11 09:00:00,1.0,0.0,1011.0,105.0,5.56,21.2,68.8
2005-09-11 12:00:00,4.0,0.0,1012.4,120.0,387.04,28.2,49.6
2005-09-11 15:00:00,4.0,0.0,1009.7,105.0,610.19,30.9,36.8
2005-09-11 18:00:00,4.0,0.0,1007.2,126.0,599.07,32.5,33.6
2005-09-11 21:00:00,3.0,0.0,1007.9,117.0,179.63,29.5,48.0
2005-09-12 00:00:00,3.0,0.0,1009.6,39.0,0.0,26.0,68.8
2005-09-12 03:00:00,2.0,0.0,1009.4,48.0,0.0,22.8,78.4
2005-09-12 06:00:00,2.0,0.0,1009.2,84.0,0.0,22.4,70.4
2005-09-12 09:00:00,1.0,0.0,1010.7,99.0,5.56,20.4,78.4
2005-09-12 12:00:00,4.0,0.0,1012.4,120.0,396.3,28.7,46.4
2005-09-12 15:00:00,5.0,0.0,1009.6,117.0,854.63,32.9,28.8
2005-09-12 18:00:00,3.0,0.0,1006.9,123.0,762.04,34.7,25.6
2005-09-12 21:00:00,3.0,0.0,1007.6,135.0,193.52,30.1,46.4
2005-09-13 00:00:00,4.0,0.0,1009.5,48.0,0.0,26.6,65.6
2005-09-13 03:00:00,2.0,0.0,1009.6,51.0,0.0,24.1,75.2
2005-09-13 06:00:00,2.0,0.0,1008.5,90.0,0.0,23.1,75.2
2005-09-13 09:00:00,1.0,0.0,1009.4,123.0,4.63,21.8,78.4
2005-09-13 12:00:00,3.0,0.0,1010.4,132.0,366.67,29.6,44.8
2005-09-13 15:00:00,4.0,0.0,1007.7,120.0,723.15,33.6,33.6
2005-09-13 18:00:00,4.0,0.0,1005.6,117.0,471.3,33.8,32.0
2005-09-13 21:00:00,3.0,0.0,1006.0,135.0,177.78,31.0,38.4
2005-09-14 00:00:00,3.0,0.0,1008.6,57.0,0.0,26.1,72.0
2005-09-14 03:00:00,1.0,0.0,1008.7,51.0,0.0,23.4,83.2
2005-09-14 06:00:00,1.0,0.0,1008.6,96.0,0.0,23.2,78.4
2005-09-14 09:00:00,0.0,0.0,1010.0,87.0,5.56,21.5,84.8
2005-09-14 12:00:00,4.0,0.0,1011.1,114.0,390.74,29.4,46.4
2005-09-14 15:00:00,5.0,0.0,1008.2,129.0,843.52,33.6,30.4
2005-09-14 18:00:00,4.0,0.0,1005.4,117.0,737.04,35.3,22.4
2005-09-14 21:00:00,4.0,0.0,1006.3,108.0,185.19,31.9,28.8
2005-09-15 00:00:00,3.0,0.0,1009.0,57.0,0.0,26.3,70.4
2005-09-15 03:00:00,1.0,0.0,1009.2,12.0,0.0,23.6,81.6
2005-09-15 06:00:00,0.0,0.0,1009.0,114.0,0.0,21.7,88.0
2005-09-15 09:00:00,2.0,0.0,1010.6,126.0,7.41,24.6,64.0
2005-09-15 12:00:00,4.0,0.0,1012.3,147.0,404.63,29.4,43.2
2005-09-15 15:00:00,5.0,0.0,1009.4,129.0,871.3,34.5,32.0
2005-09-15 18:00:00,5.0,0.0,1006.6,108.0,670.37,35.0,28.8
2005-09-15 21:00:00,4.0,0.0,1007.3,102.0,173.15,31.9,40.0
2005-09-16 00:00:00,4.0,0.0,1009.8,42.0,0.0,25.8,73.6
2005-09-16 03:00:00,1.0,0.0,1010.1,33.0,0.0,24.2,78.4
2005-09-16 06:00:00,0.0,0.0,1009.2,33.0,0.0,21.9,83.2
2005-09-16 09:00:00,0.0,0.0,1011.0,99.0,6.48,21.9,80.0
2005-09-16 12:00:00,5.0,0.0,1012.6,123.0,416.67,28.9,44.8
2005-09-16 15:00:00,4.0,0.0,1009.5,126.0,883.33,32.7,32.0
2005-09-16 18:00:00,4.0,0.0,1006.0,114.0,779.63,35.2,22.4
2005-09-16 21:00:00,3.0,0.0,1006.7,111.0,204.63,31.2,28.8
2005-09-17 00:00:00,4.0,0.0,1010.0,45.0,0.0,25.6,75.2
2005-09-17 03:00:00,4.0,0.0,1009.7,42.0,0.0,25.1,75.2
2005-09-22 00:00:00,0.0,6.4,901.4,96.0,,,51.2
2005-09-22 03:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-09-22 06:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-09-22 09:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-09-22 12:00:00,3.0,0.2,1008.5,78.0,203.7,27.8,64.0
2005-09-22 15:00:00,3.0,0.0,1006.0,84.0,662.96,33.2,44.8
2005-09-22 18:00:00,3.0,0.0,1003.3,81.0,764.81,34.1,36.8
2005-09-22 21:00:00,4.0,0.0,1005.1,42.0,185.19,29.2,52.8
2005-09-23 00:00:00,4.0,0.0,1007.5,42.0,0.0,25.5,73.6
2005-09-23 03:00:00,3.0,0.0,1007.7,48.0,0.0,24.4,80.0
2005-09-23 06:00:00,2.0,0.0,1007.1,60.0,0.0,22.8,84.8
2005-09-23 09:00:00,1.0,0.0,1008.2,90.0,6.48,22.4,88.0
2005-09-23 12:00:00,4.0,0.0,1010.2,90.0,368.52,28.1,52.8
2005-09-23 15:00:00,4.0,0.0,1007.7,93.0,770.37,32.2,35.2
2005-09-23 18:00:00,3.0,0.0,1004.7,90.0,709.26,33.4,30.4
2005-09-23 21:00:00,4.0,0.0,1006.3,48.0,179.63,28.2,57.6
2005-09-24 00:00:00,4.0,0.0,1008.9,39.0,0.0,25.3,72.0
2005-09-24 03:00:00,2.0,0.0,1008.7,33.0,0.0,23.6,78.4
2005-09-24 06:00:00,0.0,0.0,1007.9,12.0,0.0,21.6,86.4
2005-09-24 09:00:00,1.0,0.0,1009.1,60.0,7.41,22.0,84.8
2005-09-24 12:00:00,3.0,0.0,1009.9,81.0,393.52,28.6,49.6
2005-09-24 15:00:00,5.0,0.0,1007.1,87.0,895.37,32.5,35.2
2005-09-24 18:00:00,4.0,0.0,1004.7,72.0,785.19,34.0,32.0
2005-09-24 21:00:00,5.0,0.0,1005.8,36.0,193.52,28.7,51.2
2005-09-25 00:00:00,4.0,0.0,1008.3,42.0,0.0,25.4,68.8
2005-09-25 03:00:00,2.0,0.0,1007.8,39.0,0.0,24.1,75.2
2005-09-25 06:00:00,2.0,0.0,1008.0,51.0,0.0,21.3,80.0
2005-09-25 09:00:00,1.0,0.0,1009.9,75.0,10.19,21.1,84.8
2005-09-25 12:00:00,4.0,0.0,1011.0,78.0,442.59,28.9,49.6
2005-09-25 15:00:00,5.0,0.0,1008.1,90.0,903.7,32.9,32.0
2005-09-25 18:00:00,4.0,0.0,1005.1,84.0,781.48,34.7,27.2
2005-09-25 21:00:00,5.0,0.0,1006.2,54.0,195.37,29.3,49.6
2005-09-26 00:00:00,4.0,0.0,1008.0,48.0,0.0,26.2,65.6
2005-09-26 03:00:00,3.0,0.0,1008.0,60.0,0.0,24.9,67.2
2005-09-26 06:00:00,2.0,0.0,1008.3,75.0,0.0,21.9,76.8
2005-09-26 09:00:00,1.0,0.0,1009.6,72.0,9.26,21.3,84.8
2005-09-26 12:00:00,3.0,0.0,1010.4,87.0,405.56,29.4,48.0
2005-09-26 15:00:00,4.0,0.0,1008.0,75.0,825.93,33.9,35.2
2005-09-26 18:00:00,4.0,0.0,1005.4,75.0,687.96,34.9,32.0
2005-09-26 21:00:00,4.0,0.0,1006.6,63.0,149.07,29.7,54.4
2005-09-27 00:00:00,4.0,0.0,1008.6,51.0,0.0,26.6,67.2
2005-09-27 03:00:00,2.0,0.0,1008.9,54.0,0.0,24.7,78.4
2005-09-27 06:00:00,2.0,0.0,1008.6,57.0,0.0,23.0,78.4
2005-09-27 09:00:00,1.0,0.0,1010.5,96.0,7.41,23.2,80.0
2005-09-27 12:00:00,2.0,0.0,1011.1,96.0,381.48,28.7,57.6
2005-09-27 15:00:00,3.0,0.0,1008.5,78.0,687.96,33.1,36.8
2005-09-27 18:00:00,3.0,0.0,1005.7,63.0,656.48,34.2,33.6
2005-09-27 21:00:00,5.0,0.0,1006.8,63.0,178.7,29.4,59.2
2005-09-28 00:00:00,3.0,0.0,1009.7,42.0,0.0,26.3,72.0
2005-09-28 03:00:00,2.0,0.0,1009.6,45.0,0.0,24.9,75.2
2005-09-28 06:00:00,3.0,0.0,1009.4,66.0,0.0,23.4,73.6
2005-09-28 09:00:00,2.0,0.0,1010.9,87.0,7.41,22.8,78.4
2005-09-28 12:00:00,4.0,0.0,1011.5,102.0,417.59,29.7,44.8
2005-09-28 18:00:00,4.0,0.0,1004.9,90.0,684.26,34.4,25.6
2005-09-28 21:00:00,5.0,0.0,1005.9,69.0,181.48,29.1,52.8
2005-09-29 00:00:00,3.0,0.0,1007.7,42.0,0.0,26.1,64.0
2005-09-29 03:00:00,2.0,0.0,1007.5,42.0,0.0,24.3,78.4
2005-09-29 06:00:00,2.0,0.0,1007.4,81.0,0.0,22.9,75.2
2005-09-29 09:00:00,1.0,0.0,1009.5,114.0,11.11,22.4,75.2
2005-09-29 12:00:00,3.0,0.0,1010.6,138.0,444.44,29.4,46.4
2005-09-29 15:00:00,5.0,0.0,1007.8,117.0,755.56,31.7,38.4
2005-09-29 18:00:00,3.0,0.0,1004.4,117.0,722.22,34.2,32.0
2005-09-29 21:00:00,3.0,0.0,1004.9,60.0,165.74,30.1,49.6
2005-09-30 00:00:00,4.0,0.0,1008.1,45.0,0.0,26.2,73.6
2005-10-11 06:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-10-11 09:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-10-11 12:00:00,3.0,0.2,1009.9,81.0,143.52,27.8,59.2
2005-10-11 15:00:00,3.0,0.0,1007.7,78.0,611.11,31.0,48.0
2005-10-11 18:00:00,3.0,0.0,1005.2,72.0,587.04,32.7,40.0
2005-10-11 21:00:00,3.0,0.0,1005.9,60.0,182.41,28.9,54.4
2005-10-12 00:00:00,4.0,0.0,1008.3,45.0,0.0,25.8,68.8
2005-10-12 03:00:00,3.0,0.0,1008.1,54.0,0.0,24.6,75.2
2005-10-12 06:00:00,2.0,0.0,1007.8,78.0,0.0,22.5,80.0
2005-10-12 09:00:00,1.0,0.0,1009.2,84.0,14.81,23.2,78.4
2005-10-12 12:00:00,3.0,0.0,1010.1,75.0,465.74,28.4,52.8
2005-10-12 15:00:00,4.0,0.0,1007.7,78.0,934.26,32.0,41.6
2005-10-12 18:00:00,4.0,0.0,1004.3,69.0,790.74,33.3,36.8
2005-10-12 21:00:00,5.0,0.0,1005.3,48.0,188.89,28.8,51.2
2005-10-13 00:00:00,4.0,0.0,1008.0,39.0,0.0,25.9,72.0
2005-10-13 03:00:00,2.0,0.0,1007.7,42.0,0.0,24.7,75.2
2005-10-13 06:00:00,2.0,0.0,1008.1,63.0,0.0,22.4,75.2
2005-10-13 09:00:00,1.0,0.0,1009.0,87.0,14.81,23.9,72.0
2005-10-13 12:00:00,3.0,0.0,1009.4,108.0,476.85,29.1,48.0
2005-10-13 15:00:00,3.0,0.0,1006.1,108.0,917.59,33.8,28.8
2005-10-13 18:00:00,4.0,0.0,1002.9,114.0,765.74,35.9,25.6
2005-10-13 21:00:00,5.0,0.0,1005.4,63.0,137.04,28.4,59.2
2005-10-14 00:00:00,4.0,0.0,1007.6,30.0,0.0,26.3,72.0
2005-11-03 00:00:00,0.0,6.4,901.4,96.0,,,51.2
2005-11-03 03:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-11-03 06:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-11-03 09:00:00,0.0,0.0,850.0,0.0,0.0,,
2005-11-03 12:00:00,2.0,0.2,1010.9,87.0,388.89,29.0,57.6
2005-11-03 15:00:00,3.0,0.0,1007.9,90.0,912.96,33.7,35.2
2005-11-03 18:00:00,3.0,0.0,1004.3,123.0,781.48,36.3,24.0
2005-11-03 21:00:00,4.0,0.0,1005.5,87.0,176.85,29.4,54.4
2005-11-04 00:00:00,5.0,0.0,1007.7,39.0,0.0,26.8,72.0
2005-11-04 03:00:00,3.0,0.0,1008.1,0.0,0.0,26.1,64.0
2005-11-04 06:00:00,2.0,0.0,1007.7,87.0,0.0,23.9,72.0
2005-11-04 09:00:00,1.0,0.0,1008.6,90.0,18.52,24.6,72.0
2005-11-04 12:00:00,2.0,0.0,1009.7,72.0,456.48,29.0,51.2
2005-11-04 15:00:00,4.0,0.0,1006.5,87.0,885.19,34.1,32.0
2005-11-04 18:00:00,4.0,0.0,1003.7,78.0,715.74,34.2,36.8
2005-11-04 21:00:00,6.0,0.0,1005.9,42.0,162.04,28.4,54.4
2005-11-05 00:00:00,4.0,0.0,1007.6,45.0,0.0,26.1,64.0
2005-11-05 03:00:00,4.0,0.0,1007.5,60.0,0.0,24.9,62.4
2005-11-05 06:00:00,2.0,0.0,1007.4,81.0,,21.7,76.8
2005-11-05 09:00:00,1.0,0.0,1008.9,84.0,18.52,23.2,75.2
2005-11-05 12:00:00,3.0,0.0,1009.6,87.0,472.22,29.1,48.0
2005-11-05 15:00:00,4.0,0.0,1007.2,81.0,890.74,32.8,35.2
2005-11-05 18:00:00,4.0,0.0,1003.9,78.0,805.56,34.6,27.2
2005-11-05 21:00:00,5.0,0.0,1005.2,45.0,203.7,29.2,48.0
2005-11-06 00:00:00,4.0,0.0,1007.3,45.0,0.0,26.0,67.2
2005-11-06 03:00:00,2.0,0.0,1006.2,48.0,0.0,24.5,76.8
2005-11-06 06:00:00,1.0,0.0,1006.2,63.0,0.0,21.9,86.4
2005-11-06 09:00:00,0.0,0.0,1008.1,66.0,20.37,23.4,84.8
2005-11-06 12:00:00,2.0,0.0,1009.0,96.0,494.44,29.3,51.2
2005-11-06 15:00:00,4.0,0.0,1006.3,66.0,911.11,33.3,32.0
2005-11-06 18:00:00,3.0,0.0,1003.2,105.0,734.26,35.5,27.2
2005-11-06 21:00:00,3.0,0.0,1004.3,93.0,196.3,29.9,51.2
2005-11-07 00:00:00,4.0,0.0,1006.6,42.0,0.0,26.1,70.4
2005-11-07 03:00:00,3.0,0.0,1006.0,36.0,0.0,24.9,73.6
2005-11-07 06:00:00,3.0,0.0,1005.5,69.0,0.0,23.3,76.8
2005-11-07 09:00:00,1.0,0.0,1006.9,84.0,18.52,24.0,75.2
2005-11-07 12:00:00,3.0,0.0,1008.0,96.0,440.74,29.2,51.2
2005-11-07 15:00:00,3.0,0.0,1005.9,75.0,739.81,32.4,36.8
2005-11-07 18:00:00,2.0,0.0,1002.9,57.0,574.07,35.3,27.2
2005-11-07 21:00:00,4.0,0.0,1004.5,63.0,103.7,29.8,51.2
2005-11-08 00:00:00,4.0,0.0,1006.4,42.0,0.0,26.4,65.6
2005-11-08 03:00:00,3.0,0.0,1005.9,48.0,0.0,25.8,64.0
2005-11-08 06:00:00,2.0,0.0,1005.7,69.0,0.0,22.6,73.6
2005-11-08 09:00:00,1.0,0.0,1007.3,99.0,20.37,23.7,72.0
2005-11-08 12:00:00,2.0,0.0,1008.5,105.0,492.59,29.6,44.8
2005-11-08 15:00:00,3.0,0.0,1005.8,84.0,894.44,34.2,30.4
2005-11-08 18:00:00,3.0,0.0,1003.0,81.0,799.07,36.0,27.2
2005-11-08 21:00:00,4.0,0.0,1004.6,54.0,185.19,30.0,51.2
2005-11-09 00:00:00,4.0,0.0,1006.5,39.0,0.0,26.8,65.6
2005-11-09 03:00:00,2.0,0.0,1005.9,21.0,0.0,25.0,78.4
2005-11-09 06:00:00,1.0,0.0,1005.4,42.0,0.0,23.9,76.8
2005-11-09 09:00:00,1.0,0.0,1007.3,60.0,20.37,24.3,78.4
2005-11-09 12:00:00,4.0,0.0,1008.8,78.0,428.7,29.4,56.0
2005-11-09 15:00:00,4.0,0.0,1006.3,78.0,848.15,33.3,38.4
2005-11-09 18:00:00,3.0,0.0,1003.4,69.0,790.74,35.5,30.4
2005-11-09 21:00:00,5.0,0.0,1005.1,45.0,150.93,29.8,51.2
2005-11-10 00:00:00,5.0,0.0,1006.7,45.0,0.0,26.7,68.8
2005-11-10 03:00:00,3.0,0.0,1005.5,48.0,0.0,25.4,75.2
2005-11-10 06:00:00,2.0,0.0,1005.0,60.0,0.0,23.8,76.8
2006-02-09 12:00:00,0.0,0.0,850.0,0.0,0.0,,
2006-02-09 15:00:00,0.0,0.0,850.0,0.0,0.0,,
2006-02-09 18:00:00,3.0,0.2,1003.8,84.0,51.85,34.7,33.6
2006-02-09 21:00:00,4.0,0.0,1004.5,48.0,214.81,30.8,51.2
2006-02-10 12:00:00,2.0,0.0,1009.6,54.0,322.22,29.2,57.6
2006-02-10 15:00:00,3.0,0.0,1007.6,51.0,637.96,33.6,41.6
2006-02-10 18:00:00,3.0,0.0,1005.6,51.0,600.0,34.7,38.4
2006-02-10 21:00:00,4.0,0.0,1006.0,42.0,235.19,30.5,44.8
2006-02-11 00:00:00,4.0,0.0,1008.4,39.0,0.0,27.3,65.6
2006-02-11 03:00:00,2.0,0.0,1008.0,54.0,0.0,26.0,76.8
2006-02-11 06:00:00,1.0,0.0,1007.0,60.0,0.0,25.3,81.6
2006-02-13 18:00:00,3.0,0.0,1003.1,78.0,668.52,34.7,33.6
2006-02-13 21:00:00,4.0,1.2,1003.5,51.0,143.52,30.7,54.4
2006-02-14 00:00:00,5.0,0.0,1006.7,45.0,0.0,27.5,70.4
2006-02-14 03:00:00,4.0,0.0,1007.1,39.0,0.0,27.2,73.6
2006-02-14 06:00:00,3.0,0.0,1006.2,45.0,0.0,26.4,76.8
2006-02-14 15:00:00,3.0,0.0,1006.6,90.0,720.37,33.1,46.4
2006-02-14 18:00:00,4.0,0.0,1003.9,66.0,525.93,33.3,40.0
2006-02-14 21:00:00,5.0,0.0,1005.3,24.0,239.81,29.9,54.4
2006-02-15 00:00:00,3.0,0.0,1007.7,3.0,0.0,26.7,67.2
2006-02-15 03:00:00,1.0,0.0,1007.4,39.0,0.0,24.4,78.4
2006-02-15 06:00:00,0.0,0.0,1006.3,240.0,0.0,23.7,80.0
2006-02-16 18:00:00,1.0,0.0,1002.1,75.0,459.26,36.3,32.0
2006-02-16 21:00:00,2.0,0.0,1001.5,138.0,156.48,33.2,40.0
2006-02-17 00:00:00,4.0,0.0,1005.2,51.0,0.0,27.7,73.6
2006-02-17 03:00:00,3.0,0.0,1005.6,51.0,0.0,27.2,75.2
2006-02-17 09:00:00,1.0,0.0,1006.2,108.0,1.85,23.8,83.2
2006-02-17 12:00:00,1.0,0.0,1007.3,111.0,221.3,28.4,68.8
2006-02-17 15:00:00,2.0,0.0,1006.5,54.0,565.74,31.6,51.2
2006-02-17 18:00:00,4.0,0.0,1003.5,39.0,794.44,32.5,51.2
2006-02-17 21:00:00,4.0,0.0,1003.8,39.0,266.67,26.9,70.4
2006-02-18 00:00:00,3.0,0.0,1007.2,24.0,0.0,26.8,76.8
2006-02-18 03:00:00,2.0,0.0,1006.9,18.0,0.0,26.7,78.4
2006-02-18 18:00:00,3.0,0.0,1005.1,15.0,257.41,28.3,70.4
2006-02-18 21:00:00,2.0,0.0,1006.8,327.0,106.48,24.8,83.2
